genre,interpret,album,release_year,songtitle,decade,song_id,full_title,release_date_components_raw,release_date_for_display,stats_raw,lyrics
Pop,Philipp Poisel,Wo fängt dein Himmel an,2008,Wo fängt dein Himmel an,2000,695037,Wo fängt dein Himmel an by Philipp Poisel,"{'year': 2008, 'month': 8, 'day': 29}","August 29, 2008","{'unreviewed_annotations': 1, 'hot': False}","Wo fängt dein Himmel an Lyrics
Zu meinem Engel gebetet
Für kein and'res Mädchen gelacht
Tausend Stunden gewartet
Hat alles nichts gebracht
Zwanzig Briefe geschrieben
Bis einer gut genug war für dich
Hallo wie geht's dir?
Denkst du manchmal an mich? Manchmal

Wie sieht der Himmel aus
Der jetz' über dir steht?
Dort wo die Sonne
Im Sommer nicht untergeht
Wo fängt dein Himmel an
Und wo hört er auf?
Wenn er weit genug reicht macht dann das Meer
Zwischen uns nichts mehr aus?
Du fehlst mir, oh du fehlst mir
NaNaNaNaNa,DamDamDamDamDam...
Alle Uhren auf Anfang
Ich kann nich' mehr seh'n
Seit ich dich getroffen hab
Bleibt mein Herz manchmal stehen - Manchmal
 (x2)You might also likeEmbed"
Rap,Casper,Die Welt Hört Mich,2006,Wieder Zurück,2000,103646,Wieder Zurück by Casper,"{'year': 2006, 'month': 4, 'day': 7}","April 7, 2006","{'unreviewed_annotations': 1, 'hot': False}","Wieder Zurück Lyrics
Lade 20 Uzis, tank den Crewjeep!
Schieß’ auf euch Spinner bis ihr tanzt wie Bootsy
Kannst den Hut zieh’n, kriegst jetzt Beef
Würge Dich bis Du klingst wie Dipset Beats
Bist jetzt G, kiffst jetzt Weed
Kennst Jungs die jeden Mist wegzieh’n
Cas rockt, Don der Disse
Stars gurgeln im Popclub meine Songs mit Pisse
Bin Rhyme-Chief Casper, rhyme und rapbars live
Wein, alle sind klein wie FR, jap!
Would the real Cas please stand up?
Hab’ Hunger, bin broke, geh - zieh’ Fans ab!
Geh zu e-Bay, vercheck es!
Bleib arm, feier b-day bei Mcces, Trauer!
Und obwohl mein DJ der Dreck ist, geb’ ich nicht auf!
Eines Tages dann DJ’n im Memphis
Caspoooar!
Bin wieder zurück, wieder verrückt, wieder sick
Wieder dick, wieder woo woo woo!
Jetzt werden Stresser versetzt
Nie war Cas sein besser als jetzt!

Caspoooar!
Bin wieder zurück, wieder verrückt, wieder sick
Wieder dick, wieder woo woo woo!
Jetzt werden Stresser versetzt
Nie war Cas sein besser als jetzt!

Cas is back, der Mac is back
Deutschland dreht ab, Rap is back!
Cas kickt tracks, believe the hype!
Flow Shit vor die Fresse, Dein Kiefer schreit!
Bin GC, Du wirst nie wie Cas, Dog, Made Man wie B.G
D.E.P, Beats wie Krieg, die Dich zu Tode ficken wie Eazy-E
Cas macht Shit zu Bars
So viel Ice, Du kannst auf ihm Schlittschuh fahr’n
Und seht das live, wenn ich Stars abknalle
Bin hitschwer mit mehr Bars als Malle
Der Rapper der Rapper fickt Rapper mit Rapparts bis jeder Rapper sagt:
„Ähäh, Doc! Nicht mit dem!“
Nein! Keiner kommt an mich ran, wenn ich rap’!
Cas rock, number one, Deutschlands größtes Talent!
You might also like
Caspoooar!
Bin wieder zurück, wieder verrückt, wieder sick
Wieder dick, wieder woo woo woo!
Jetzt werden Stresser versetzt
Nie war Cas sein besser als jetzt!

Caspoooar!
Bin wieder zurück, wieder verrückt, wieder sick
Wieder dick, wieder woo woo woo!
Jetzt werden Stresser versetzt
Nie war Cas sein besser als jetzt!2Embed"
Schlager,Christian Anders,Der letzte Tanz,1975,Der letzte Tanz,1970,937731,Der letzte Tanz by Christian Anders,,,"{'unreviewed_annotations': 0, 'hot': False}","Der letzte Tanz LyricsEs war an einem Tag wie jeder andere
Ich saß wie schon so oft in jener kleinen Bar
Die Jukebox spielte gerade irgendein Lied
Da sah ich sie
Sie:
Darf ich Sie bitten um diesen Tanz?
Hab' ich gefragt
Hab' ich gefragt. Ob sie wohl ja sagt zu diesem Tanz
Hab' ich gedacht
Hab' ich gedacht
Da stand sie auf
Nahm meine Hand
Nie vergeß ich diesen Augenblick
Sie schaute mich an
Und mir wurde klar
Es ist Liebe auf der ersten Blick
Sie sagte
Sie ist neu in der Stadt
Und sie hat keinen Menschen
Ich strich durch ihr Haar. ""Das ist nicht wahr
Ich bin doch jetzt bei dir."" Sie senkte die Augen
Und sagte leis: ""Damit treibt man keine Scherze.""
Da gab ich ihr den ersten Kuß. ""Glaube mir
Ich meine es ernst.""
Darf ich dich bitten um diesen Tanz?
Und ihre Antwort war immer ja
Die Jukebox schwieg still
Und wir tanzten noch immer in jener kleinen Bar
Es wird schon hell, ich muß nun gehn
Das waren ihre Worte
Doch, wenn du willst, wenn du es wirklich willst, werden wir uns wiedersehn
Wir gingen durch die Straßen
Hand in Hand
Wie zwei Kinder im Märchenland. Und dann ist es geschehn
Ich hab' es nicht gesehn
Ein Wagen schoß heran
Bremsen kreischten viel zu spät
Da lag sie nun im Straßenrand
Und ich kniete neben ihr
Worte so leis
Daß ich sie kaum verstand
Drangen wie durch einen Nebel zu mir
Ich hab' dich lieb, ich hab' dich so lieb
Sagte sie mir immer wieder
Vergiß ihn nicht ganz, unseren Tanz, warum muß er so zu Ende gehn?
Ich hab' geschrien: ""Laß mich nicht allein!""
Doch sie hörte mich nicht mehr
Der Hund
Der sonst bellt
Singt: La La LaYou might also likeEmbed"
Rap,Farid Bang,Banger Leben Kürzer,2011,Banger leben kürzer,2010,75389,Banger leben kürzer by Farid Bang,"{'year': 2011, 'month': 2, 'day': 18}","February 18, 2011","{'unreviewed_annotations': 3, 'hot': False, 'pageviews': 15675}","Banger leben kürzer Lyrics
Ey ich check jetzt das Micro
Ich bin Lexington Steel
Und fick' den Backpacker, Bettnässer
Ned Flanders, Sido
Komm auf deine Party
Rollend im Ferrari
Das Beste kommt zum Schluss und dein Song endet mit Farid
Kokain, ich seh Sido mit Bendt ziehn
Daraufhin beschütt ich Sido mit Benzin
Deale mit Crack Speed Haschisch und dem Scheiss
Habe die Waffe stets dabei
Als würd ich Attentäter sein
Und dieser Bizeps hat den Sido-Beinumfang
Denn du bist eine Fotze und kriegst kiloweise Schwanz
Es ist soweit, du durftest im Video blasen
Denn mein Schwanz ist dicker als Sidos Arme
Das sind Killerflows doch ich vertick das Dope
Und dieser Paul Würdig, er sieht aus wie Hitlers Sohn
Das ist Massaker, du bist ein Spastiker
Und eine Frage - wo war deine Kraft als Azad kam?
Wo?
Banger leben kürzer, ich schade heute diesem Freak
Ich komme mit Cem und Ek, du mit Money Boy und Menowin
Banger leben kürzer, du Hartz-IV-Gangster
Farid sticht Bullen ab, wie ein Stiefkämpfer
Banger leben kürzer, es gibt Bandenkrieg
Pauline Würdig, du bist nur ein Transvestit
Banger leben kürzer, ich nehme dir dein Stolz
Denn seitdem du keine Maske trägst, gehst du nicht mehr Gold

Und dieser Paul, er sieht wie ich im Gucci-Mantel deale
Während meine Rolex ein Paar Blutdiamanten zieren
Eine Uzi und ich schiess auf dein Zigeunerbart
Und du gehst auf Knien, wie Kriegsveteranen
Es gibt Penner, die rappen über Gangs und Verbrechen
Doch Sido, was suchst du auf der Herrentoilette?
Ich bin der Weltmeister im Spielotekhen boxen
Farid ist die Nase aber Sido ist die Fotze
Ey ich fick dich in dein Hintern bis du schreist
Denn du machst 69 wie 70 minus 1
Du Bitch wirst dabei geil und schreist ,,Ich komme gleich""
Doch dann tret ich deine Tür ein
Es gibt Columbine
Dein Kopf voll Blei
Denn ich komm mit 30 Mann rein
Und du wirst verschleppt wie 'ne Krankheit
Angstschweiss, ich bin der deutsche Mr. T
Und dieser Paul Würdig braucht wirklich diesen Beef
(Aaaaaah!)
You might also like
Banger leben kürzer, ich schade heute diesem Freak
Ich komme mit Cem und Ek, du mit Money Boy und Menowin
Banger leben kürzer, du Hartz-IV-Gangster
Farid sticht Bullen ab, wie ein Stiefkämpfer
Banger leben kürzer, es gibt Bandenkrieg
Pauline Würdig, du bist nur ein Transvestit
Banger leben kürzer, ich nehme dir dein Stolz
Denn seitdem du keine Maske trägst, gehst du nicht mehr Gold

Und meine Strafakte, sie gleicht einem Telefonbuch
Ich habe das Gefühl, dir taten Azads Schläge nicht gut
Ihr macht auf Heterocrew doch ihr Homos stirbt
Weil der Banger auf Boxen steht wie Gogo-Girls
Halts Maul Paul, du bist kein harter Gee
Der Strassen sieht
Ok, ausser wenn er Karten spielt
Ey ich spritz dir in dein Mund, du Lappen
Denn deine Blaskünste sind 1A wie Grundschulklassen
Ich komm mit Jungs die hustlen, im Benz angecruist
Denn selbst Menowin ist mehr Gangster als du
Paul, jetzt siehst durch die Brillen Eicheln
Doch kriegst 'nen Punch denn du willst in den Pimmel beissen
Ich ticke Weisses an schwule Stars
Und Paul ärgert sich grün wie Bruce Banner
Der deutsche Hugh Hefner
Deine Punchlines sind billig (und warum?)
Denn du siehst aus wie Hans Meiser's Zwilling
Banger leben kürzer, ich schade heute diesem Freak
Ich komme mit Cem und Ek, du mit Money Boy und Menowin
Banger leben kürzer, du Hartz-IV-Gangster
Farid sticht Bullen ab, wie ein Stiefkämpfer
Banger leben kürzer, es gibt Bandenkrieg
Pauline Würdig, du bist nur ein Transvestit
Banger leben kürzer, ich nehme dir dein Stolz
Denn seitdem du keine Maske trägst, gehst du nicht mehr GoldEmbed"
Pop,PUR,Abenteuerland,1995,Abenteuerland,1990,326777,Abenteuerland by Pur,"{'year': 1995, 'month': 1, 'day': 1}","January 1, 1995","{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 6037}","Abenteuerland Lyrics

Der triste Himmel macht mich krank
Ein schweres graues Tuch
Das die Sinne fast erstickt
Die Gewohnheit zu Besuch
Lange nichts mehr aufgetankt
Die Batterien sind leer
In ein Labyrinth verstrickt
Ich seh' den Weg nicht mehr
Ich will weg, ich will raus
Ich will - wünsch mir was
Und ein kleiner Junge nimmt mich an die Hand
Er winkt mir zu und grinst:
Komm hier weg, komm hier raus
Komm, ich zeig dir was
Das du verlernt hast vor lauter Verstand
Komm mit
Komm mit mir ins Abenteuerland
Auf deine eigene Reise
Komm mit mir ins Abenteuerland
Der Eintritt kostet den Verstand
Komm mit mir ins Abenteuerland
Und tu's auf deine Weise
Deine Fantasie schenkt dir ein Land
Das Abenteuerland

Neue Form, verspielt und wild
Die Wolken mal'n ein Bild
Der Wind pfeift dazu dieses Lied indem sich jeder Wunsch erfüllt
Ich erfinde, verwandle mit Zauberkraft
Die Armee der Zeigefinger brüllt: ""Du spinnst!""
Ich streck' den Finger aus
Ich verhexe, verbanne, ich hab die Macht
Solange der Kleine da im Spiegel noch grinst

Komm mit
Komm mit mir ins Abenteuerland
Auf deine eigene Reise
Komm mit mir ins Abenteuerland
Der Eintritt kostet den Verstand
Komm mit mir ins Abenteuerland
Und tu's auf deine Weise
Deine Fantasie schenkt dir ein Land
Das Abenteuerland
You might also like
Peter Pan und Captain Hook mit siebzehn Feuerdrachen
Alles kannst du sehen, wenn du willst
Donnervögel, Urgeschrei, Engel, die laut lachen
Alles kannst du hören, wenn du willst
Du kannst flippen, flitzen, fliegen und das größte Pferd kriegen
Du kannst tanzen, taumeln, träumen und die Schule versäumen
Alles das ist möglich in dir drin, in deinem Land
Trau dich nur zu spinnen, es liegt in deiner Hand

Komm mit!
Auf deine eigene Reise
Komm mit!
Und tu's auf deine Weise!

Komm mit
Komm mit mir ins Abenteuerland
Auf deine eigene Reise
Komm mit mir ins Abenteuerland
Der Eintritt kostet den Verstand
Komm mit mir ins Abenteuerland
Und tu's auf deine Weise
Deine Fantasie schenkt dir ein Land
Das Abenteuerland
Es liegt in deiner Hand!

Komm mit!
Ins Abenteuerland!
Ins Abenteuerland!
Komm mit!
Komm mit!
Ins Abenteuerland!
Ins Abenteuerland!
Komm mit!
Komm mit!
Komm mit!
Ins Abenteuerland!
Komm mit!Embed"
Pop,Bosse,Guten Morgen Spinner,2006,Ade Euphorie,2000,594173,Ade Euphorie by Bosse,,,"{'unreviewed_annotations': 0, 'hot': False}","Ade Euphorie Lyrics
Ausruhen ohne Zukunft sein schwerelos völlig angstfrei
Kopflos kopfklein
Füße tief in den Sand rein
Endlich stumpf sein ohne Antwort auf deine Fragen
Und ade Euphorie kometenhell liegt
Da der Sommer vorm Balkon und pennt
Wie auf Valium 10 bewegst dich schwer & langsam
So völlig dumpf & leise nichts geht mehr
Ausruhen ohne Vergangenheit leicht& völlig sinnlos
Kopf frei, Kopf klein, Körper tief in die Wellen rein
Endlich frei sein ohne Antwort auf deine Briefe
Und Ade EuphorieYou might also likeEmbed"
Rap,Farid Bang,Asphalt Massaka,2008,Der Tag Der Toten,2000,101479,Der Tag der Toten by Farid Bang (Ft. Billy 13),"{'year': 2008, 'month': 7, 'day': 4}","July 4, 2008","{'unreviewed_annotations': 3, 'hot': False}","Der Tag der Toten Lyrics
El dia de los muertos, Faust auf dein Kinn
Nutten wollen keine Gays, du Scheiß-Bauchtänzerin
Weil ich Draufgänger bin, wer ist Herodealer
Und ich steche in dich Hund wie ein Tätowierer
Undercover Bitch, weil du auf Hetero spielst
Keiner aus mir passt in das Täterprofil
Top-Rapper, Kopftreffer, wer will am Ziel sein
Deine Mutter bringt Asche wie ein Kamin ein
Rap ist ein Schrank, ich bin unterste Schublade
Taliban, ich kann deine Jungs in die Luft jagen
Entjungfer im Fluchtwagen die Alte von Curse
Die Schlampe hat mehr Pferdeschwänze als ein Frisör
Ich lernte Wasser aus der Leitung ... schmecken
Nach diesem Album benutzt ihr nur Zeitung als Decken
German Dream, das hier ist der Part nach oben
Firuz gib den Beat, heute ist der Tag der Toten
Hey, gib mir ein sich'res Versteck
Ey, GD hat dich ausgecheckt
Für Farid sing ich jetzt
Die beste Crew, der Rest ist Dreck
Ey, es macht so Spaß, dich zu jagen
Du Gay, keine Angst, nach dir wird niemand fragen
GD, dein Traum wird echt
Schau in den Lauf, Rap ist gerecht

El dia de los muertos, ich baller dich weg
Der neue King of Rap, er wurde von Summer entdeckt
Franky, du brauchst mich nicht vollzulabern
Ein Klatscher und du drehst am Rad wie ein Rollstuhlfahrer
Deine Bitch wurd von 'nem pfandsuchenden Penner
Dem ein Handtuch sehr fremd war im Bahnhof geschwängert
Sie kam zu dem Banger, sie bläst für Kokain
Ja, ich ficke jüngere wie der Stiefvater von Janine
Der Gangbanger, Fremdgänger, Straßenrebell
Vergewaltigt Rapper, weil er Paragraphen nicht kennt
Und du wurdest von dei'm Vater gefickt
Ich bin wie ein Prothesehändler, weil ich Nasen vertick
Dass ich ein Assi sei, ja, das meinen Huren
Doch genau die das sagen mach ich zu meinen Huren
Steh wieder auf, denn ich lag am Boden
Billy, sing es bitte, heute ist der Tag der Toten
You might also like
Hey, gib mir ein sich'res Versteck
Ey, GD hat dich ausgecheckt
Für Farid sing ich jetzt
Die beste Crew, der Rest ist Dreck
Ey, es macht so Spaß, dich zu jagen
Du Gay, keine Angst, nach dir wird niemand fragen
GD, dein Traum wird echt
Schau in den Lauf, Rap ist gerecht

El dia de los muertos, ... und Bagdad
Schieß ich auf die Skater, Disarstar und Lakmann
Ich haue deine Ma, als wäre ich dein Stiefvater
Denn sie geht öfter auf die Piste als ein Skifahrer
Red von MCs, wenn ich sie ohrfeige, Respekt
Illmatic, du wärst nur der George Michael des Raps
Auf Bordsteinen zerfetz ich Satanisten
Ihr seid keine Kühe, doch jetzt wird ins Gras gebissen
Wohn' in der Gosse, steck die Hose in die Socken
Derendorf, Ehrenmord, hier wird mit Patronen geschossen
Geh nur, du Bitch, in die Intensivstation
Der Tag der Toten und ihr findet hier den Tod
Rapsoul, ihr werdet auf dem Schwulenstrich gehört
Deine Fotos zeigen, dass du auf den Schwulenstrich gehörst
Denn ich seh so aus, als wenn ich auf Anabol bin
Asphalt Massaka, der Tag der Toten
Hey, gib mir ein sich'res Versteck
Ey, GD hat dich ausgecheckt
Für Farid sing ich jetzt
Die beste Crew, der Rest ist Dreck
Ey, es macht so Spaß, dich zu jagen
Du Gay, keine Angst, nach dir wird niemand fragen
GD, dein Traum wird echt
Schau in den Lauf, Rap ist gerechtEmbed"
Rap,Seeed,Next!,2005,Aufstehn!,2000,330932,Aufstehn! by Seeed (Ft. CeeLo Green),"{'year': 2005, 'month': 1, 'day': 1}","January 1, 2005","{'unreviewed_annotations': 3, 'hot': False, 'pageviews': 23214}","Aufstehn! Lyrics
This is Seeed ya
Everybody wake up
Forget your strife
Embrace life
And check this:

Jau, die Nacht ist vorbei, die bösen Geister sind weg
Ich kipp' dich aus'm Bett und mach Kaffee, der tote Tanten weckt
Sind schön angezeckt, löschen unser'n Brand mit Sekt
Und fahr'n an Strand - das Leben fiebert
Wir haben uns angesteckt
Gestern war's so kalt, heute ist es heiß
Sonne macht geil und weil das so ist
Scheint sie heut' zum Beweis
Das Radio klingt feist
Gestern war in den Top 10 Scheiß
Heute ist die Liste heiß
Und du tanzt, dass ich Gott für deine Kiste preis'
Baby wach auf, ich zähl' bis zehn
Das Leben will einen ausgeben und das will ich sehen
Lass uns endlich rausgehen, das Radio aufdrehen
Das wird unser Tag, Baby, wenn wir aufsteh'n

Steh auf jetzt oder nie, Girl
Zu viel geschlafen und das Leben ist halb vorbei
Ich steh drauf wie du tanzt zu dem Lied
Wir holen uns zurück was irgendwann auf der Strecke blieb
(I'm sad) I want to see your funny side again
(Make me laugh and) Take me to your heart where it all began
(Make a new start) I promise I'll do all I can
For this is the very last chance
To let our love light shine again

Komm wach auf, ich zähl' bis zehn
Das Leben will einen ausgeben und das will ich sehen
Lass uns endlich rausgehen, das Radio aufdrehen
Das wird unser Tag, Baby, wenn wir aufsteh'n

Wake up woman
There's something that I want you to see
A brand new you and me
They're just waiting to be
Here's my hand
So meet me half of the way
Sweetheart, we're sharing this day
And I dont wish to stay
The way that I am
I see the circumstances are strange
How I want you to change
But still stay the same
The less that we talk
The more time we try
And while you were sleeping
Time passed by
You might also like
Oh Baby, lass uns gehen
Das Leben will einen ausgeben und das will ich sehen
Lass uns endlich aufsteh'n, das Radio aufdrehen
Dazu werden wir tanzen und das wird gut aussehen

Komm wach auf, ich zähl' bis zehn
Das Leben will einen ausgeben und das will ich sehen
Lass uns endlich rausgehen, das Radio aufdrehen
Das wird unser Tag, wenn wir endlich aufsteh'n5Embed"
Schlager,Heino,Heino,1996,Hey Capello,1990,876088,Hey Capello by Heino,,,"{'unreviewed_annotations': 0, 'hot': False}","Hey Capello LyricsEs lebt eine Frau in Spanien
Ihre Augen sind so braun wie Kastanien
Ihre Haare so schwarz wie die Nacht
Ganz Sevilla lebt auf wenn sie lacht
Beim Klingen der Mandolinen
Schlagen Castagnetten und Tambourinen
Ein Gaucho hält einsam die Wacht
Eine Frau hat ihn zum Träumen gebracht
Ja ja der Gaucho hält einsam die Wacht
Er lauscht dem singenden klingenden Spiel der Senoritas
Er lauscht dem singenden klingenden Spiel der Senoritas
Hey Capello
Bin nur ein Gaucho
Kein Capallero
Bin nur ein Tramp
Hey Capello
Bin nur ein Gaucho
Kein Capallero
Bin nur ein Tramp
Hey Capello
Hey Capello
Hey Capello
O la-la
Hey
Hey Capello
Bin nur ein TrampYou might also likeEmbed"
Rap,Bushido,Zeiten Ändern Dich,2010,Airmax auf Beton,2010,208488,Airmax auf Beton by Bushido (Ft. Fler),"{'year': 2010, 'month': 2, 'day': 19}","February 19, 2010","{'unreviewed_annotations': 6, 'hot': False, 'pageviews': 6905}","Airmax auf Beton Lyrics
Wir gehen den harten Weg
Da draußen Los Komm!
Denn ich steh hier in Airmax auf dem Beton
Und unsere Feinde sie laufen, sie laufen davon
Denn ich steh hier in Airmax auf dem Beton
Ich geh ans Mic bei Nacht komm bounce zu dem Song
Denn ich steh hier in Airmax auf dem Beton
Wir haben alles verloren und dann alles gewonnen
Und wir stehn hier in Airmax auf dem Beton
Es geht Klopf, Klopf
Hier kommen die Gang Member die dein Lehrer hasst
Schlampe sag mir wer macht Faxen
Kein Problem ich regel das
Liebe oder Labels fick auf Sex in the City
Ich schieße auf die Labels hab jetzt Sex in der City
Auf der Straße ficken wir die Wixxer und Bänker
Dichter und Denker, der scheiß Direktor springt aus dem Fenster
Das hier ist Crime-Time, unsere Fotos sind in der Zeitung
Sie hören uns ab, die Kripo-Ficker sind in der Leitung
Ich mach das Business - Ein neuer Tag, ein neuer Deal
Ich spiel das Spiel um zu gewinnen fick auf dein Keep it real
Man ich bin cool, Ich komm zum Battle ganz alleine
Und wenn ich sterbe, wir sehn uns auf der anderen Seite
Ich steh am Block, noch immer, nichts hat sich geändert
Nur mein Outfit, der Wagen und die Farbe der Fenster
Jetzt sind sie schwarz
Ich schau nach draußen schau wie ein Gangster
Und was ich sehe, die Menschen, nein 1000 Gespenster
Ich geb ein Fick drauf wenn du mich disst
Scheiß egal ich fick drauf
27 Jahre Schmerz so sieht mein Gesicht aus
Hörst du wie Fler rappt?
Komm bounce zu dem Song
Sonny Black und Frank White mit Airmax auf dem Beton
You might also like
Wir gehen den harten Weg
Da draußen Los Komm!
Denn ich steh hier in Airmax auf dem Beton
Und unsere Feinde sie laufen, sie laufen davon
Denn ich steh hier in Airmax auf dem Beton
Ich geh ans Mic bei Nacht komm bounce zu dem Song
Denn ich steh hier in Airmax auf dem Beton
Wir haben alles verloren und dann alles gewonnen
Und wir stehn hier in Airmax auf dem Beton

Mit Airmax auf dem Beton, hör die Pause, den Gong
Bin rausgekommen damit die andern auf die Schnauze bekommen
Ich trag die Airmax in weiß, ich hab Berlin eingestickt
Kein Gangster auf der Street ist so beliebt bei den Kids
Yeah
Ghetto oder Loft - Penthouse oder Suite
Du willst Beef doch du beißt mit deinen Pampers auf Granit
Ich bleib Beverly Hills, 90210 man du Grotte
Sag wo kaufst du ein, QVC?
Meine große Schnauze hat mich so weit gebracht
Deckel auf, ich drück dein Kopf ins Klo rein du Spast
Die Füße auf den Tisch, ich bin Chef, du Angestellter
So seltsam die ganze Welt wird hässlich und auch kälter
Ghetto, Ghetto, Ghetto es heisst Blut rein und Blut raus
Mein nächstes Ziel ist erstmal Flugschein, dann Urlaub
Die ganzen Rapper sind halt neidisch, weil sie nichts können
Das ist der Grund warum sie nichts gönnen
Mich können - die ganzen Flachwixxer heute kreuzweise
Ich mach ne Kreuzreise, du suchst im Heu Scheiße
Euer Sündenbock auf diesem Song
Frank White und Sonny Black mit Airmax auf dem Beton
Yeah
Wir gehen den harten Weg
Da draußen Los Komm!
Denn ich steh hier in Airmax auf dem Beton
Und unsere Feinde sie laufen, sie laufen davon
Denn ich steh hier in Airmax auf dem Beton
Ich geh ans Mic bei Nacht komm bounce zu dem Song
Denn ich steh hier in Airmax auf dem Beton
Wir haben alles verloren und dann alles gewonnen
Und wir stehn hier in Airmax auf dem BetonEmbed"
Rap,Bushido,Electro Ghetto,2004,Knast oder Ruhm,2000,56788,Knast Oder Ruhm by Bushido,"{'year': 2004, 'month': 10, 'day': 24}","October 24, 2004","{'unreviewed_annotations': 1, 'hot': False}","Knast Oder Ruhm Lyrics
Merk dir meinen Blick denn ich red nicht mehr
Nie wieder ein Wort, es geht nicht mehr
Alles was uns bleibt ist ein Haufen Scherben tausend Scherben
Was soll aus mir da draußen werden?
Ihr habt nie geglaubt dass er's alleine schafft
Dreht euch um jetzt bin ich der der's alleine macht
Gib mir eine Nacht, ich bin mir sicher dass es klappt
Auch ohne euch drei treff' ich sicher noch den Takt
Ich bin frei, bitte macht was ihr wollt
Ich mach aus einem Blatt Papier ein Platte aus Gold
Ihr sagt zu mir es ist schlecht wie du bist
Und dem Rest erzählt ihr dann er ist schlecht für das Biz
Ihr könnt mir glauben ich will nie wieder ins Clubhaus
Mama weiß ihr Junge will nie wieder ausm Hood raus
Ich weiß warum sich keiner in mich verlieben kann
Mein Fehler ist, dass mich keiner verbiegen kann
Was zur Hölle glaubt ihr was ihr seid?
Ihr seid verantwortlich dafür, dass ich das hier schreib'
Dass ich das hier schreib' denn ich muss das jetzt hier tun
Denn für mich gibt es jetzt nur noch Knast oder Ruhm
Ich brauch ein wenig Zeit für mich
Ein Blatt eine Idee die die Zeilen trifft
Nimm meinen Stift schreib den Text wie ich
Ich kanns dir ansehen denn du wärst gern jetzt wie ich
Jetzt wie ich weil alles was ich aufschreibe stimmt
Ihr habt keine Fans mehr, weil es auch meine sind
Guck ich brauch' keinen Wind ich hab' hier meinen Platz
Und ich schreibe wie ein Kranker auf Papier meinen Satz
Ich hab' mich so sehr auf das Label verlassen
Und nach zwei Jahren gemerkt ich muss das Label verlassen
Ihr fragt euch wie schafft er's nur so zu sein
Ich schaff' es immer wieder für euch so zu rhymen
So wie kein anderer, ich mach Rap wieder, wieder hart
Ich bin so wie kein anderer
Ich will die Bretter die die Welt bedeuten
Denn ab jetzt schreib' ich die Bretter die viel Geld bedeuten
Homie, ich bin so unendlich selbstbewusst
Ihr könnt mir nichts erzählen guck ich habs selbst gewusst
Weiter im Takt
Ihr habt nix mehr zu tun
Hört die Kids wie sie buhn
Denn ihr habt leider verkackt
Keine Angst ich mach's mit Gefühl
Ich hab keine Angst hab kein Mitgefühl
Ich bin so froh die Zeit ist endlich vorbei
Endlich vorbei ich bin endlich so frei
Oh mein Gott ich fühl mich wie neugeborn
Ich verabschiede mich und mach's wieder von vorn
Ich bin kein Aggro Berliner
You might also likeEmbed"
Rock,Marius Müller-Westernhagen,Radio Maria,1998,Supermann,1990,None,None,None,None,None,None
