artist,song,release_date_for_display,language,stats,release_date_components,full_title,song_id,lyrics
Eko Fresh,1994,"February 6, 2020",de,"{'unreviewed_annotations': 0, 'hot': False}","{'year': 2020, 'month': 2, 'day': 6}",1994 by Eko Fresh,6538584,"3 Contributors1994 Lyrics

Dein Großvater kam in dieses Land, wo er gar niemanden kannt
Sein Kumpel hatte ihm erzählt von 'ner Arbeit, die er fand
Sein Schicksal nahm er in die Hand, als er auf den Wagen sprang
Die Fahrt war lang, doch für die Familie trat er sie gern an
Das sagt sich leicht, aber sich auf eine Reise machen
Auf den Schritt dann einzulassen, Frau und Kind allein zu lassen
In einer Welt, wo ich diе Sprache nicht sprech'
Er sagte rеgelrecht nur ein Wort, „Ja“ zu dem Chef
Aber sein Ziel war noch weit, am arbeiten unter seinesgleichen
Wann wird die Familie endlich wieder vereint?
Da war ich siebzehneinhalb und wir sind rübergekomm'n
Doch dieses Abenteuer hab' ich nicht als Schüler begonn'n
Dafür war es schon zu spät, damit man Armut überlebt
War für uns der Weg vorherbestimmt, arbeiten zu geh'n
Und wir haben uns bewegt und dann lernten wir auch Deutsch
Opa sagte immer wieder: „Wir sind hergekomm'n für euch“
Er hat sehr vieles versäumt und wollt nichts Neues probier'n
War leider noch im gleichen Job von neun bis um vier
Doch im Gegensatz zu ihm hatten wir Freunde von hier
Haben uns mit Deutschland identifiziert und dann kamt ihr
Dritte Generation, Gastarbeiter, Gurbetçis
Wo man 'ne eins in Deutsch und Mathe auf dem Schulheft sieht
Vergessen nicht die Herkunft, weil sie hier in neuer Heimat sind
Ihr werdet es im Leben einmal deutlich weiterbringen
Die Vorurteile sind gar kein Thema, nein
Du wirst Jahre später ein großer Arbeitgeber sein
Heut ist Opa tot und all das nahm er in Kauf
Und wir haben uns getraut, haben 'nen Laden gekauft
Mein Traum war ein Stückchen Land von hier Garten und Haus
Doch leider kann ich bei den Wahlen nicht raus
Aber du Sohn, Dede wär stolz, das ist was, wo ich mir sicher bin
Denn er kam mit nichts hier hin, sein Enkel darf jetzt mitbestimmenYou might also likeEmbed"
Eko Fresh,Ich Bin Çukur,"December 16, 2019",de,"{'unreviewed_annotations': 1, 'hot': False}","{'year': 2019, 'month': 12, 'day': 16}",Ich Bin Çukur by Eko Fresh (Ft. Heja),5208718,"2 ContributorsIch Bin Çukur Lyrics
Ek is back schau wie ich çekirdek kau
Tfuu spuck dir auf dein cadillac drauf
Zwei jungs hinter mir sehen wie men in black aus
Kommen direkt aus dem bau digga Ratatatat ciao
Du fragst nach meinem umgang machos und kurvas
Der drum meines puls man davul und surna
Ich hab keine schuld dran bin aggro mein kurban
Ich bin auf der straße ein sultan
Der baba hier am block
Şaka maka yok
Dein araba ist schrott
Meins is nice bruder para para çok
Ein fast life wenn ich mir das cash greif
Flashlight überall wo ich mein ass zeig
Der teufelskerl bei dir läuft bei mir läuft mehr
Der im Rolls fährt Istanbul bis Kreuzberg

Çukur (x6)
Ich bin çukur
Çukur (x5)
Ich bin çukur (x2)
You might also like
İch bin çukur sabah akşam budur
Napsak moruk gece gece kudur
Ona buna yok bana kadar var
Lami cimi yok kasa kasa var
Was los baba Bize de mi yok yok
Nie wieder koçum geri geri koş koş
Yak yak bura merkez kruezberg
Bak bak bura berlin hep sert
Tamam aga los mach keine fachsen
Yaka paça tut bırakma ki kaçsın
Laga luga yok bizi bilen kaçsın
Devran döner hop ne ayaksın
Başa başa dön döke saça gör
Tıka basa söz burda kral olur bön
Kapa kapa göm Şehir olur köz
İch weisse schon soğuk hava camı ört

Çukur (x6)
Ich bin çukur
Çukur (x5)
Ich bin çukur (x2)Embed"
Eko Fresh,1989,"November 5, 2019",de,"{'unreviewed_annotations': 0, 'hot': False}","{'year': 2019, 'month': 11, 'day': 5}",1989 by Eko Fresh,5050933,"5 Contributors1989 Lyrics

Manchmal hältst du an Dingen fest, die du gar nicht brauchst
Manchmal hast du alles und weißt es nicht zu schätzen
Der Post, den ich gesetzt hab', hat die Leute so beschäftigt
Der ist nur für euch
Ich war damals sechs Jahre alt
German Dream für mein Leben

Nur ein kleiner Junge aus dem Hochhaus
Lebt mit seiner Mutter und will hoch hinaus
Mönchengladbach Rheydt, Kleiner
Mein größter Held war Knight Rider
Mama machte Suppe und der Kessel kocht
Sie rief, „Guck mal, David Hasselhoff!“
Ich sah seine Jacke, die am leuchten war
Mama, was machen diese Leute da
Mein Sohn, die Mauer ist gefall'n
Das hat im Fernsehen Tausenden gefall'n
Kein Plan, sie guckten zufrieden
Es war looking for freedom
Konnt nicht den Zusammenhang versteh'n
Von Zusammenhalt und Trän'n
Als ein Kind mit Migrationsgeschichte
War mir klar, wir schrieben grad Geschichte
Denn was an der Grenze passierte
Damals als man die Grenze passierte
Ob Tunnel oder Leiter
Durch die Dunkelheit und weiter
Aber ab dem 9. November
War Deutschland unzertrennbar
Familien vereint
Kinder gebor'n, sie spielen in Verei'n
Die, die heute nicht am leben wär'n
Gäb es noch die DDR
Vor dem Kommunismus gefloh'n
Also komm und iss was, mein Sohn
Treffpunkt Checkpoint Charlie
Alle kommen zur Silvesterparty
Zwischen Shots und Konfetti
Wer redet jetzt noch von Ossis und Wessis
So kann es sich von Grund auf ändern
Die Kanzlerin kommt aus den neuen Bundesländern
Ja, man öffnete die Grenze
Aber nicht in den Köpfen vieler Menschen
Ah, sie möchten nicht dran denken
Und sich lieber öffentlich bekämpfen
Ich seh' Rechtspopulismus
Sie nutzen es aus zwecks Opportunismus
Doch die Scheiße wirkt nicht mehr
Seht es ein, es ist dreißig Jahre her
Ihr werdet uns nicht auseinander kriegen
Wir lernten aus den andern kriegen
Sie wird vom Grundgesetz geschützt
Die Menschenwürde in der Bundesrepublik
Denn der Tag der deutschen Einheit
Ich weiß, er bedeutet FreiheitYou might also likeEmbed"
Eko Fresh,Jetzt ein Buch!,"July 6, 2019",de,"{'unreviewed_annotations': 0, 'hot': False}","{'year': 2019, 'month': 7, 'day': 6}",Jetzt ein Buch! by Eko Fresh,4680654,"2 ContributorsJetzt ein Buch! Lyrics

Sieh mal zu
Bleibe konzentriert, sei klug
Du willst in mein Team rein, du
Dann lies ein Buch!

Lasst uns reden, wann hast du das letzte Mal ein Buch gelesen?
Kurz überleben, ist es denn auch gut gewesen?
Du kannst dich nicht erinnern, tja, und desewegen
Muss ich eben fragen, hat es 'nen bestimmten Grund gegeben?
Ach, du findest das so langweilig
Warst kurz davor, doch dann hattest du's ja ganz eilig
Hast du vielleicht klammheimlich anderweitig Fun mein' ich
Oder wie läuft das mit Instagram zeitlich?
Auch mir macht Social Media Spaß
Wobei, ich denke nicht, dass ich deshalb weniger las, okay?
Was? Bücher geh'n dir am Arsch vorbei?
Und als ob du dir mit Lesen den Tag vertreibst?
Ey, Wahnsinn, nein, ich red' dir da gar nicht rein
Doch durch ein Buch wird das Leben erst farbenreich
Ab jetzt dir keine Grenzen gesetzt
Es entsteht 'ne Welt und du entwirfst sie selbst
You might also like
Tauche ein in mein Buch und flieg' dann weg
Tauche ein in mein Buch und flieg' dann weg
Echt jetzt, ich hab' wieder mal so viel entdeckt
Echt jetzt, ich hab' wieder mal so viel entdeckt
Wow! Das hat meine Fantasie erweckt!
Wow! Das hat meine Fantasie erweckt!
Und aus dieser Welt will ich nie mehr weg!

Ich versuch's mal andersrum, kennst du den Begriff „Buchhandlung“?
Dort gibt es sowas wie 'ne Hardware-YouTube-Sammlung
Der Monitor ist ein Blatt und dort findet was statt
Du wirst an Orte gebracht, nur durch Vorstellungskraft (boah, ist das krass!)
Du hast es mit Buchstaben zu tun
Fast wie ein Touchscreen, aber ohne Datenvolumen
Und gratis dazu, ja, das war die klügere Wahl
Es war dir früher egal, doch jetzt genügt's dir nicht mal?
Aber wie? Deine Fantasie blüht hier total
Vergangen die Allergie vorm Bücherregal
Meistens wünschst du dir aufs iPhone zu seh'n und chill'n
Doch sei doch mal eben still, dreh dein'n eigenen crazy Film
Jeder Seite ein Szenenbild, du kannst weiter das Leben füll'n
Und eigene Ideen bringen, wenn du einfach mal lesen willst
Mach dir deine Welt da draußen perfekt
Greif zum Buch und bring deine Eltern aus dem Konzept
Tauche ein in mein Buch und flieg' dann weg
Tauche ein in mein Buch und flieg' dann weg
Echt jetzt, ich hab' wieder mal so viel entdeckt
Echt jetzt, ich hab' wieder mal so viel entdeckt
Wow! Das hat meine Fantasie erweckt!
Wow! Das hat meine Fantasie erweckt!
Und aus dieser Welt will ich nie mehr weg!

Ich will hier nicht dein Lebensretter sein
Doch nimm dir ab und zu zum Lesen etwas Zeit
Is' eh grad knapp, knick 'n Eselsohr da rein
Und steck das Buch in die Trainingsjacke ein
Lass doch einfach einmal den Gedanken frei'n
Lauf und dann wird auch eh die Welt so sein
Wie du sie willst und sie geht unendlich weit
Also tauch in die Materie endlich ein

Tauche ein in mein Buch und flieg' dann weg
Tauche ein in mein Buch und flieg' dann weg
Echt jetzt, ich hab' wieder mal so viel entdeckt
Echt jetzt, ich hab' wieder mal so viel entdeckt
Wow! Das hat meine Fantasie erweckt!
Wow! Das hat meine Fantasie erweckt!
Und aus dieser Welt will ich nie mehr weg!Embed"
Eko Fresh,Ab ins Kloster!,"March 22, 2019",de,"{'unreviewed_annotations': 0, 'hot': False}","{'year': 2019, 'month': 3, 'day': 22}",Ab ins Kloster! by Eko Fresh,7787170,"1 ContributorAb ins Kloster! LyricsIch und Kloster?

Uh!
Rosa Täschchen, oberflächlich
Dein Foto mit dem Selfie-Stick ist schon so verdächtig
Mit dem Vornamen  fühlst du dich jetzt groß und mächtig
Die hohen Absätze machen sich im Kloster prächtig
Deine Eltern waren stolz, als sie ein Kind bekamen
Und du bist heute stolz, weil 'ne Verlinkung kam auf Instagram?
Interessant
Du bist immer dran am Trinken, Mann
Das bringt fun und kommt bei Ordenschwestern dann bestimmt gut an
Du willst Klamotten nur für Marken anzieh'n
Sag, wie bеquem man auf der Tasche sеines Vaters so liegt
Nein, weil du gar nichts verdienst, aber diese Partys so liebst
Mal seh'n wie sehr du dann im Kloster diesen Haken noch schiebst

Hadi ya, Tag für Tag, was ist los da?
Es ist so klar, du musst ab ins Kloster!
Alles nutzloser Luxus für Poser
Game over, du musst ab ins Kloster!
Willst dich wehren, doch ab ins Kloster!
Kannst dich wehren, doch ab ins Kloster!
Musst dich wehren,  von Montag bis zum weekend
Ab ins Kloster!
You might also like
Uh!
Den ganzen Tag am Chill'n, guck' du tust nix
Glaubst du, dass du zugekifft 'nen Beruf kriegst?
In 'n paar Jahr'n, wenn du zurück auf deinen Ruf blickst
Bleibt dir im Grunde nix außer 'n paar nude pics
Eintausch, das scheiß Kraut gegen Weihrauch
Schluss mit iCloud, Handy weg, lights out
Scheiß drauf, weil hier drinne keiner Likes braucht
Das hier ist ab jetzt deine Hood und so bleibt's auch
Weißt du, du solltest dein Niveau verbessern
Sowas lässt man, das ganze Pipapo war gestern
Hier gibt's nicht so 'nen Stress, Mann!
Oder Lästern (Hehe)
Willkommen bei den Klosterschwestern

Lass mich raten, du willst nicht in der Kammer penn'?
Dann hab ich schlechte News, du kannst hier nicht zu Mama renn'
Von der schiefen Bahn bis zu frommen Wegen
Von night life bis zum neuen Leben

Hadi ya, Tag für Tag, was ist los da?
Es ist so klar, du musst ab ins Kloster!
Alles nutzloser Luxus für Poser
Game over, du musst ab ins Kloster!
Willst dich wehren, doch ab ins Kloster!
Kannst dich wehren, doch ab ins Kloster!
Musst dich wehren,  von Montag bis zum weekend
Ab ins Kloster!Embed"
Eko Fresh,Aber,"July 20, 2018",de,"{'unreviewed_annotations': 27, 'hot': False, 'pageviews': 42561}","{'year': 2018, 'month': 7, 'day': 20}",Aber by Eko Fresh,3851465,"15 ContributorsAber Lyrics

Als allererstes will ich klarstell'n, ich bin kein Nazi, aber
Mich stör'n die Alibabas mit ihrem Islam-Gelaber
Es kann nicht wahr sein, dass so viele Kinder kriegen
Und ihre Frauen laufen fünf Meter hinter ihnen
Gott anbeten ist 'ne persönliche Sache
Aber ihr wollt Bomben legen oder Köpfe abhacken
Was möchtet ihr Kanaken? Geld und unsre Töchter anpacken?
Deshalb werd' ich's jetzt öffentlich machen, verdammt, wir können's nicht fassen
Die Merkel lässt noch mehr von diesen Leuten rein
Leben steuerfrei mit iPhones und dem neusten Scheiß
Ausbeuterei, die hier kurzerhand geschieht
Man versucht grad meinem Volke seine Wurzeln zu entzieh'n
Ihr furzt auf, was ich lieb', die Kultur und das Prinzip
Bis man irgendwann nur Musselmans und Burka-Träger sieht
Guck, die Kurden in Berlin, Araber und Mafia-Clans
No-go-Areas, Terror wie im Bataclan
Die Geister eines linksgrün versifften Masterplans
Deshalb zünd' ich Fackeln an und schütze unser Abendland
Und auch ihr, die ihr schon lange hier lebt
Wollt meine Flagge nicht seh'n, doch nutzt das ganze System
Seht eure alte Heimat immer noch als Land, das euch prägt
Doch wenn du Deutschland so sehr hasst, Murat, kannst du auch geh'n
Du genießt in meinem Land die Demokratie
Aber zuhause dann verhilfst du 'nem Despoten zum Sieg
Jetzt ist die komische Musik über Drogen beliebt
Von kriminellen Migranten, die meinen Sohn falsch erzieh'n
Die ohne Ausbildung jetzt 'n Haufen Kohle verdien'n
Ich geh' ackern und krieg' nicht mal für 'ne Wohnung Kredit
Ihr fahrt dicke Autos, aber ich noch mit der Straßenbahn
Doch am Tag der Wahl'n werd' ich euch bestrafen, dann
Nehm' ich's in die Hand und ihr werdet alle seh'n
Ich steh' für unser Land, denn ich wähl' die AfD
You might also like
Ich bin kein Nazi, aber (bin kein Nazi, aber, aber)
Ich bin kein Nazi, aber (bin kein Nazi, aber, aber, aber)

Als allererstes will ich klarstell'n, ich liebe Deutschland
Aber ihr seid miese Heuchler, wolltet mich nie bei euch hab'n
Ihr sprecht euch aus für ein Kopftuchverbot
Doch eure Frau'n ziehen gottlos den Rock noch was hoch
Jedes Jahr am Ballermann seid ihr besoffen und so
Färbt euren lockeren Ton ab auf meine Tochter und Sohn
Ihr Ungläubigen, für euch bin ich ein Hinterwäldler-Türke
Aber kennst du ein'n Imam, der je ein Kind anfassen würde?
Ihr könnt euch für früher bedanken
Wir bauten Deutschland mit auf, macht euch mal drüber Gedanken
Heute guck' ich in die Zeitung, wir sind üble Migranten?
Doch wir haben nicht vergessen, dass Asylheime brannten
Wir fühlen die Schranken, denn uns will die Oberschicht nicht hab'n
Man liest online jeden Tag vom bedrohlichen Islam
Deshalb findest du kein'n Job oder 'ne Wohnung mit 'nem Bart
An den Villen keine Klingeln mit 'nem oriental Nam'n
Ihr tauscht mit euren Waffen drüben euer Öl für unser Blut
Doch als Sündenbock ist euch Özil gut genug
Aber Moment mal, was soll hier die Message sein?
Weltmeisterschaft vorbei, weil er ein Selfie teilt?
Ihr seid jetzt so reich nur auf unser Eltern Schweiß
Denkt dran, wenn ihr lecker speist und wir einfachen Blätterteig
Wartet ab, bis mein Präsident euch zeigt
Wer Eier hat, und dann wird die Macht wieder gerecht verteilt
Sperrt uns ins Ghetto ein, dass wir von euch entfernt leben
Und ihr wundert euch, dass wir mit 'nem Slang reden
Nazis wie ihr mit 'nem Fass voller Bier
Was integrier'n? Ihr wollt uns assimilier'n
Aber lass, nicht mit mir, weil ich ein Osmane bin
Das ist der Grund, warum am Auto grad die Fahne hing
Wenn ich am fahren bin, denkt ihr, ich bin voll verblödet
Ich werd' nie Deutscher sein, denn ich bin ein stolzer Türke
Ich liebe Deutschland, aber (aber, aber)
Ich liebe Deutschland, aber (aber)

Als allererstes wollt' ich klarstell'n, dass ich Ekrem Bora heiß'
Deutscher Staatsbürger, ich frag' euch, was soll der Scheiß?
Ihr kennt euch doch so lang, reißt euch endlich mal zusamm'n
Alles chill, Digga, reicht euch erst die Hände und entspannt
Ihr habt auf einmal Streit, die Masse ist entzweit
Ich dachte, dieser Fight ist seit den Achtzigern vorbei
Ich sitze schon mein ganzes Leben zwischen diesen fucking Stühl'n
Und grade als ich dachte, es wär' alles abgekühlt
Ich dachte, Brüderschaft, aber es war zu früh
Ich bin Deutsch-Türke, keiner weiß hier, was ich fühl'
Die Lage macht mich stutzig, wollt's nicht sagen, doch jetzt muss ich
Auf einmal ist der Quotentürke gar nicht mehr so lustig
Als gäb' es nur die Wahl zwischen Erdoğan und Böhmermann
Nur die Wahl zwischen Bertelsmann und Dönermann
Als gäb' es nur den Wahlbereich zwischen Schwarz und Weiß
Gutmensch oder Arschloch sein, Antifa und Nazischwein
Rechtspopulismus oder „Angela, jetzt lass sie rein“
Zwischen Diktatur oder Anhänger des Staatsstreichs
Ich mach's für sie und rappe gegen Rassenhass
Doch alles, was mich Kanaks fragen, ist, ob ich gefastet hab'
Eigentlich ein Künstler, dem die Mucke durch sein Herz pumpt
Doch geh' ich in 'ne Talkshow, ist der Schwerpunkt meine Herkunft
Das ganze Universum redet nicht über mich, ehe
Ihr akzeptiert, mein Sohn kommt aus einer Mischehe
Glaubt mir, Jungs, es gibt Tausende von uns
Wir sind zwischen beiden Welten aufgewachsen, Punkt
Ich muss mich nicht entscheiden, ich muss nur ich selber sein
Leute, die sich treu sind, sind 'ne Seltenheit wie Elfenbein
Seht es ein, denn Identifikation
Ist nur ein Gefühl wie 'ne Handyvibration
Meine Ansicht, bro, ob Religion, ob Tradition
Zusammen in 'nem Land zu wohn'n, ist schwer, aber ihr macht das schon
Aber ihr macht das schon
Aber ihr macht das schon1Embed"
Eko Fresh,Ruhm,"May 22, 2018",de,"{'unreviewed_annotations': 0, 'hot': False}","{'year': 2018, 'month': 5, 'day': 22}",Ruhm by Eko Fresh (Ft. Cosima Henman & Martina Eitner-Acheampong),7418739,"1 ContributorRuhm Lyrics
Komm und ich erzähl dir etwas über Ruhm und Fame
Du bist berühmt und jeder fängt an zuzusehen
Ja, das Geld und die Klamotten scheinen mir gut zu stehen
Die Limousine wartet, ich brauch nicht zu Fuß zu gehen
Ich kann dich gut verstehen. Hast du nix, bist du nix
Und das wichtigste im Leben, dass du kriegst was du willst
Leute macht mal halt. Ruhm hat seine Nachteile
Was für Nachteile? Mach mal nicht auf Arschgeige
Man, wenn du berühmt bist, dann bist du nämlich wer
Aber Sohn, pass auf auf, dieses Business ist zu schwer
Das ist's mir wert, wär' doch gar nicht mal so schlecht
Neuer Wagen und das Cash. Man, ein Star hat niemals Pech
Du bist zwar nicht mein Oberhaupt. Aber ja man, du hast Recht
Kaviar aus dem Tablett, alter, fabelhaftes Set
Doch was wenn, der Ruhm euch zu Kopf steigt?
Ja, dass stimmt. Besser wenn ich hier im Block bleibYou might also likeEmbed"
Eko Fresh,Vorsätze,"December 31, 2017",de,"{'unreviewed_annotations': 0, 'hot': False}","{'year': 2017, 'month': 12, 'day': 31}",Vorsätze by Eko Fresh (Ft. Nelson Müller),3404750,"1 ContributorVorsätze Lyrics
Yeah, was für ein Jahr, Boy, hehehe
Eko Fresh, Nelson Müller (yeah, yeah, yeah, yeah, yeah)
Und wir wünschen frohes neues Jahr
Ein bisschen positive Vibes für euch

Neues Jahr, neues Glück, Mann, ich gebe dir mein Wort
Schalte ein'n Gang runter, ein Baby ist an Bord
Denn der ganze Stress kann dich mal
Du hast 'ne andre Wahl, entspann dich mal
Wir schauen nicht zurück, das Leben ist zu kurz
Fühlen uns wie Menschen und drehen bisschen durch
Es wird ausgiebig zelebriert, raus in die Welt mit dir
Immer sagt mir meine Frau, ich bin so selten hier
Das sind neue Vorsätze, die ich mir vorsetze
Und ins Gesicht meiner Sorgen lächle
Ich will einfach frei sein im Denken
Ich glaub', das heißt, wir sind Menschen

Ich glaub', ich hab' vergessen, wie sich's anfühlt
Und hatte keine Zeit, das könnte sein
Sorry, doch jetzt muss ich sie mir nehmen
Und fühlen, was es heißt, ein Mensch zu sein
Manchmal musst du den Kopf mal abstellen
Glaub mir, Mann, ich weiß, das fällt nicht leicht
Einfach mal ein bisschen auf dein Herz hör'n
Und fühlen, was es heißt, ein Mensch zu sein, oh oh oh-oh
Fühlen, was es heißt, ein Mensch zu sein, oh oh oh-oh
Fühlen, was es heißt, ein Mensch zu sein
You might also like
Letztes Jahr bin ich deutlich nah ans Ziel gelangt
Und dieses Jahr werd' ich leuchten wie ein Diamant
Hab' kein'n Bock mehr auf Miesmacherei
Nehm' mir lieber mal Zeit und genieße mein Life (oh yeah)
Es ist zwar cool, du erreichst was im Job
Aber Geld hilft dir nicht, dass du frei bist im Kopf
Vergess' nie, wo ich herkomm', wo denkst du hin?
Doch dürfen wir auch nie vergessen, dass wir Menschen sind
Wo für die Vorstellungskraft keine Grenzen sind
Werden wir die alte Mille hier zum Glänzen bring'n
Denn ich suche nach dem wahren Sinn
Steig' ins Auto ein und fahr' los, egal, wohin

Ich glaub', ich hab' vergessen, wie sich's anfühlt
Und hatte keine Zeit, das könnte sein
Sorry, doch jetzt muss ich sie mir nehmen
Und fühlen, was es heißt, ein Mensch zu sein
Manchmal musst du den Kopf mal abstellen
Glaub mir, Mann, ich weiß, das fällt nicht leicht
Einfach mal ein bisschen auf dein Herz hör'n
Und fühlen, was es heißt, ein Mensch zu sein, oh oh oh-oh
Fühlen, was es heißt, ein Mensch zu sein, oh oh oh-oh
Fühlen, was es heißt, ein Mensch zu sein
Egal, wo du heute warst, wünsch' dir frohes neues Jahr
Ich mach' für meine Family ein großes Häuschen klar (hehehe)
Ich werde einfach auf mein Herz hör'n
An mich glauben, jeden Zweifel in mir zerstör'n
Besser ausgedrückt, wir sind auch mal verrückt
Aber lehnen uns im Auto zurück
Stellen Dinge auf den Kopf und wenn Hindernisse komm'n
Tja, dann grinsen und performen
Wenn Leute sagen, dass du etwas nicht kannst
Halte etwas Distanz und gib extra viel Dampf
Direkt auf entspannt, genieß in vollen Zügen den Moment
Nur dann kannst du dich fühlen wie ein Mensch

Oh oh oh-oh, fühlen, was es heißt, ein Mensch zu sein
Oh oh oh-oh, fühlen, was es heißt, ein Mensch zu sein
Oh oh oh-oh (fühlen, was es heißt, ein Mensch zu sein)
Oh oh oh-oh (oh, ich will vergessen, Baby)
Oh oh oh-oh
Oh oh oh-oh (yeah, yeah, yeah, yeah, yeah)
Embed"
Eko Fresh,Rest in Peace Butkus (2005-2017),"December 18, 2017",de,"{'unreviewed_annotations': 0, 'hot': False}","{'year': 2017, 'month': 12, 'day': 18}",Rest in Peace Butkus (2005-2017) by Eko Fresh,7374013,"1 ContributorRest in Peace Butkus (2005-2017) Lyrics
Man sagt, Hunde sehen ihren Besitzern ähnlich
Wir waren beide Playboys, ein bisschen dämlich vielleicht
Doch du warst mein bester Freund
Den kleinen Rest an Eus, nahm ich für den letzten Joint
Keine Kohle gehabt, doch haben uns unser Essen geteilt
Egal, wie waren zu Weibern wie Destiny's Child
Man, ich weiß noch, wir waren sogar im Fernsеhen paar Wochen
Ganz Deutschland hattе dich ins Herz geschlossen
So locker wie du warst, deine trottelige Art
Heute komm' ich in die Wohnung rein und hoffe du bist da
Aber nein. Keiner der mir vor die Füße läuft, sich übertrieben freut
Man ich liebe dich mein Freund
Zum Glück hast du noch die besseren Zeiten erlebt
Und die letzten Jahre wie du Hunde von den Reichen gelebt
Mit feinstem Buffet, du kleiner Gourmet
Und 'nem eigenen Garten, es war so nice dich zu sehen
Heute schau' ich auf dein' Platz und er ist so leer
Sogar dein Freund die Katze vermisst dich sehr
Diese scheiß Verantwortung, wenn du entscheiden musst
Das dein eigener Freund nicht mehr leiden muss
Mitten in der Nacht, ich hab dich im Arm gehalten
Du bist friedlich eingeschlafen, nächsten morgen arbeiten
Rausgehen, zum lachen bringen die anderen Leute
Während meine Leute daheim waren und verdammt nochmal heulten
Und jetzt les' ich diesen Text, es wird dir eh nicht gerecht
Weil du uns ewig verlässt, ist meine Seele zerfetzt
Bei uns alle eine ganz große Leere hinterlässt
Sarah hat vor deine Urne Teelichter gesetzt
Und wenn man jetzt Elijah fragt wo du seist
Zuckt er mit den Schultern, man, es war nicht so leicht
Doch das gute ist, jetzt bist du von den Qualen befreit
Wer weiß, vielleicht sind wir eines Tages vereint
You might also like
Das war dich Butkus, mein Freund. Und ich hab das hier gemacht, weil Rap meine Art ist mich auszudrücken und ich wollte das verarbeiten. Und hier drunter könnt ihr schreiben, wenn ihr auch ein Tier habt und wenn ihr auch etwas ähnliches erlebt habt. Beileid braucht ihr mir nicht zu wünschen; geht nicht um mich, geht um den Hund. Und ich wollte nochmal fette Grüße raushauen an Florian Severin, aus Bedburg, falls ihr in der Nähe wohnt und einen Tierarzt sucht, dass ist echt der beste beste Tierarzt, der bis zuletzt für Butkus gekämpft hat. So traurig wie das ist, wollte ich einfach diesen Text hier loswerden. Ich grüße euch alle
Rest in Peace ButkusEmbed"
Eko Fresh,Scheiß egal (Video Version),"October 3, 2017",es,"{'unreviewed_annotations': 2, 'hot': False}","{'year': 2017, 'month': 10, 'day': 3}",Scheiß egal (Video Version) by Eko Fresh (Ft. Bass Sultan Hengzt & Culcha Candela),3272663,"5 ContributorsScheiß egal (Video Version) Lyrics
Eko Fresh y Candela
Hago lo que quiera
Me vale un carajo lo que digan los demás
Brr, haha, Eko Fresh

Scheißegal! Denkst du, dass es mich stört
Was du machst und was ich so hör'?
Scheißegal! Denkst du, dass mich beeindruckt
Wer du bist? Glaub mir, dass es kein'n juckt
Scheißegal! Ich mach' mein Ding wie es sein muss
Ohh, keiner nimmt auf mich Einfluss
Ohh, ich sag' es zum letzten Mal
Was irgendeiner denkt, ist mir scheißegal

Scheißegal!
Scheißegal!

Was wollt ihr von mir?
Ich bin volltätowiert und erfolgreich, kapiert?
Mit Kritik wird der Hintern geputzt
Was denkst du, was mich irgendwer im Internet juckt? Eh
Mann, es prallt an mir ab
Denn auf diesem Weg wird kein Halt mehr gemacht
Von unten nach oben, over the top
Hater werden kurz von der Shoulder geklopft
Ich bleib' wie ich bin und geh' nicht mit dem Strom
Ich hab' das Gewinnersyndrom
Bleib' fokussiert, mach' mein Ding wie gewohnt
Hab' nur ein'n Chef und dis ist mein Sohn
You might also like
Ohh, denn ich pass' mich nicht an
Ohh, und ich mach' ganz entspannt
Ohh, Stresser können mich mal
Was irgendeiner denkt, ist mir scheißegal

(Yeah yeah) Mich juckt nie was ihr sagt
Morgens am Briefkasten, wieder verklagt
Achthunderttausend, Riesenvertrag
Ich kaufe mir Freunde, wenn niemand mich mag
Ist mir scheiß egal
Quickie da am Eis-Regal
Und Baby das vielleicht zehn Mal
Ich lebe nur zum Schein legal (Kanak)
Warum braucht Rap Abitur?
Ich geh' mit Eko auf Tour
Denkst du mich juckt was du Pappnase denkst
Bin Original Atze, Bass Sultan Hengzt

Ohh, nein, du ziehst mich nicht runter
Ohh, halt mal lieber den Mund, Mann
Ohh, ich bin ein Original
Was irgendeiner denkt, ist mir scheißegal
Scheißegal!
Scheißegal!
Scheißegal!
Scheißegal!
Scheißegal!

Du hast deinen eigenen Stil
Hater labern einfach zu viel – scheißegal!
Dreh die Mucke bis zum Anschlag
Schauen, was der Nachbar dann sagt – scheißegal!
Tja, deine Ex ist weg
Heb das Glas und ex es weg
Heute ist dein Tag, also gönn dir mal – scheißegal!
Scheißegal!

Egal, egal, egal, egal
Egal, egal, egal, egal
Egal, egal, egal, egal
Egal, egal, egal, egal (scheißegal)
Egal, egal, egal, egal
Egal, egal, egal, egal
Egal, egal, egal, egal
Egal, egal, egal, egal (scheißegal)1Embed"
